FD_ID	FD_length	S_Start	S_End	Score	Family_Link
90179	253	47	57	21	N_19s
90179	253	1	253	377	N_19s
90179	253	2	147	75	N_19s
90179	253	3	14	23	N_19s
90179	253	29	253	309	N_19s
90179	253	3	16	21	N_19s
90179	253	92	99	23	N_19s
90179	253	87	94	22	N_19s
90179	253	23	94	24	N_19s
90179	253	1	251	288	N_19s
90179	253	87	94	22	N_19s
90179	253	84	94	23	N_19s
90179	253	6	147	77	N_19s
90179	253	224	253	21	N_19s
90179	253	97	136	28	N_19s
90179	253	6	29	23	N_19s
90179	253	29	38	22	N_19s
90179	253	3	18	29	N_19s
90179	253	2	147	34	N_19s
90179	253	87	94	22	N_19s
90179	253	18	36	22	N_19s
90179	253	1	63	27	N_19s
90179	253	8	147	75	N_19s
90179	253	226	264	23	N_19s
90179	253	1	253	413	N_19s
90179	253	25	38	25	N_19s
90179	253	5	66	31	N_19s
90179	253	112	131	21	N_19s
90179	253	6	24	22	N_19s
90179	253	1	251	312	N_19s
90179	253	3	14	26	N_19s
90179	253	1	253	421	N_19s
90179	253	29	38	21	N_19s
90179	253	97	136	27	N_19s
90179	253	53	70	29	N_19s
90179	253	8	147	66	N_19s
90179	253	3	14	25	N_19s
90179	253	30	57	24	N_19s
90179	253	1	38	29	N_19s
90179	253	6	24	23	N_19s
90179	253	14	38	25	N_19s
90179	253	87	94	22	N_19s
90179	253	5	49	22	N_19s
90180	209	12	36	21	N_7c
90180	209	130	150	24	N_7c
90180	209	1	127	49	N_7c
90180	209	7	150	112	N_7c
90180	209	133	150	25	N_7c
90180	209	41	66	22	N_7c
90180	209	1	84	66	N_7c
90180	209	1	209	317	N_7c
